customer_id,full_name,age,income,city,state,loan_id,loan_type,loan_amount,interest_rate,loan_status,credit_score,issue_date,payment_amount
d17117d9-fc27-4ff1-a00b-128f261b6e80,Vincent Jensen,64,1555093,East Robertohaven,New Mexico,ff112fa6-7373-4101-bdc1-7d6a04cafba5,Auto,3938439,8.42,Closed,607,10/21/2019,67889
4c5b6601-720b-47e5-a341-c5d0a2d97c01,Audrey Stanton,40,1372382,Spearsland,West Virginia,ecc487c2-6917-47cb-966c-f1ba5b912d12,Auto,4958143,7.89,Active,518,5/5/2016,74907
b670ba9f-0457-4251-9e00-99ab21471aa2,Jonathan Pearson,38,1449033,North Timothystad,Arizona,77cbcb75-4a2d-47ef-8cb8-845687b6a134,Education,788985,13.85,Defaulted,592,2/23/2019,75608
75d4debe-898c-4bff-aef9-1a25b00a98a5,Anthony Newman,38,1295945,Archerborough,Utah,1d3e75e3-7cde-4e46-87e7-517dc4b08390,Home,4720660,16.12,Active,709,2/12/2018,71234
2de4934c-2051-4c02-a918-ee4af9168ea9,Nicole Whitaker,60,1870131,West Nicole,Tennessee,78799144-aff7-48fa-8aa3-94b63a85ed1c,Business,3591450,9.79,Closed,497,3/21/2019,20184
68ecabcd-d1a8-4fed-8eec-36552050f79b,Denise Murray,30,513896,New Alexis,California,2a8aa14c-2c8f-40f3-acd4-6f9a8e7ab378,Personal,2861047,6.57,Defaulted,379,11/25/2017,7902
56a79b38-ed98-439b-92b2-a90ca7b07137,David Walker,54,176688,Port Aaronberg,Minnesota,74729c15-f3a0-4982-a2bb-46d8521dc75d,Business,4303625,15.75,Defaulted,684,10/31/2016,21647
e7807e20-d9a4-44a8-976e-744385e71f92,David Sullivan,50,515898,Port Seantown,Nevada,8d7943e9-6846-448f-ada9-3770236e9df5,Personal,3238930,9.5,Closed,436,7/6/2019,50374
240d4db5-c486-4014-a367-76fa59614e61,Stephanie Ingram,41,1341902,South Sean,Vermont,01be63d1-3f34-4839-ba89-862449877c44,Business,1286236,7.5,Closed,512,6/29/2021,30140
aac419af-237f-4b77-a1f6-2bff95fba878,Jeremiah Baker,61,1945377,North Melindamouth,Mississippi,c5835571-bb88-4c07-bdaf-0ab70c712842,Auto,3854178,7.22,Active,506,5/24/2015,62717
4daa674f-3dd4-43e2-b5b7-91e35a2c2c5e,Valerie Shepherd,28,1036382,South Paul,Iowa,90c1879b-0017-444a-904a-15c2cc67858e,Home,1596593,9.72,Active,432,6/5/2022,52730
71c4c792-0f31-406e-b4ec-5821b6c795ea,Donald George,34,1523805,East Courtneyberg,Massachusetts,4ed5caa4-21ce-4309-ba22-9f0986ac2951,Auto,1419951,13.89,Defaulted,465,4/6/2023,96757
9a959d5a-217d-467d-88ef-0d1a28ba8bd9,Benjamin Barton,21,182403,Codyville,Iowa,f6f34754-604e-40b0-a83e-2ced105fd08e,Home,1906560,10.38,Closed,802,7/24/2019,35546
635f0800-7ee0-497c-ba1a-8f9de2c8db50,Tamara Avery,64,721458,North Richard,Mississippi,34285860-8482-433d-a22a-700f371dde0a,Education,4470047,5.31,Closed,729,5/13/2018,18004
79b8e95d-f8e6-46c2-b0e4-aabe81c7d3b5,Nicholas Oliver,42,1094704,Port Jamesfurt,Kentucky,d714a1db-9ac4-4b78-9b7c-2988cecab454,Personal,3407027,6.45,Active,479,9/18/2021,50073
dabf87f1-f9be-4d2e-a465-0e7ed984f49b,Sarah Obrien,47,1100132,Barnesfurt,Tennessee,4eb1d336-648b-4a2f-a927-448b860e1625,Personal,4146973,9.36,Active,420,10/15/2016,59557
a8bab15f-48fd-4f28-9eef-2d86b3fc4a24,Joseph Murphy,26,1327046,Kimberlyland,Colorado,178da418-5c5d-4cf5-a339-4511a3d2584b,Education,3479533,14.9,Defaulted,473,12/18/2020,54206
7ae6ac09-be78-45e8-92b7-7001dd8c1014,Leslie Tucker,38,1745812,Allenton,Rhode Island,489a108a-3015-48ef-841c-470b09ccdc07,Business,4643612,6.48,Closed,630,9/1/2023,13505
515edf5f-e15e-4499-9127-d5d24d8dc1af,Kristy Frazier,37,1208597,New Sherry,Arizona,630db016-9a45-4f18-9d03-ef61df873fa6,Education,2051754,13.41,Closed,367,3/9/2020,57618
ca4d8911-6fbf-424f-b314-42c0f8edbf44,Kathryn Summers,36,596250,Norrisville,North Carolina,c454dc78-ef46-42e3-b4d9-0665fb821ddb,Education,2803082,6.8,Closed,437,7/23/2021,88350
ddc7b644-5e12-4533-b3c7-4c7513790d81,Sean Wang,36,1682918,Everettville,Michigan,65f66573-6ac7-4937-a9f2-35f741768ada,Home,3076740,8.17,Closed,607,11/21/2016,38031
cb40ddca-7b1c-4f31-a40b-ad5e466f71d4,Stephen Stevens,29,537200,Lake Troyton,Alabama,db1d0f3b-1695-4d5f-bab2-f452f0e6933a,Education,3649696,7.58,Active,629,4/9/2016,44787
3170a725-c7fc-4151-aa43-407b0645c027,Jacqueline Mccarthy,54,1270854,Katherineville,California,b1b03a20-a8b3-4ceb-b4db-cf6b9050f068,Personal,3527150,6.01,Active,537,10/6/2023,15577
6fafc5b8-c8f1-4dec-afe8-aa6e3ac73992,Jennifer Crawford,59,1616963,Amybury,Missouri,59d5707e-b705-4cdf-9781-bb56165e9f39,Auto,2909790,15.07,Active,829,7/20/2021,63625
d1a73d5b-8962-4f48-8880-5ea161e3dc6b,Ryan Abbott,34,1304519,Simpsonberg,Virginia,7532d3f6-2fa2-45b1-8cd0-95ffbfc3b809,Home,144328,11.95,Defaulted,375,12/29/2014,9043
79f8d32e-14bd-4e6a-a483-3997eb634fce,Joseph Simon,54,950220,Reneeborough,New York,d487805d-029b-4b27-81be-5de221820604,Home,2016845,17.47,Closed,450,4/4/2022,35130
d06a7bc5-b83d-4d81-b05b-98d4185def48,Diana Price,65,203683,Lake John,Michigan,8494c462-71f6-4bdc-b845-3a9fa5354b1d,Business,1749219,6.48,Active,615,6/16/2019,93950
8e533f15-0840-47b3-ae22-14de9d42b019,Larry Owens,56,1762821,Port Danielside,Delaware,132a8aab-56e1-4bb8-b04d-b3a8c1913533,Auto,1336916,7.17,Closed,336,6/12/2015,60846
84c2fa21-613d-49e1-a76f-26829ab1b43a,Carolyn Johnson,45,1383864,Carolynburgh,Hawaii,0e4e9d12-274f-40ca-ab1c-4191703e80ba,Home,111201,9.6,Active,425,8/31/2024,52392
b7bddc23-919a-4910-bac0-c83ecd379124,Peter Schmidt,58,1264868,Thomaschester,Washington,9714996f-6b88-4fbc-8663-da4387beab70,Education,2063279,16.49,Defaulted,585,1/9/2024,55673
3c3f1219-27f9-4710-b96c-7e54bb9ec285,Allen Holt,52,552125,New Jennifer,Montana,797e024a-6eee-4237-841e-991df1c91eb4,Home,785193,9.59,Active,539,4/6/2022,7744
1474f5c3-3dcb-4f25-9a6c-9e1638907e92,Edward Hamilton,64,1249003,Benjaminhaven,North Dakota,e677d13b-4553-422d-bdd8-ed265e4fa7be,Home,2548404,11.13,Defaulted,519,1/8/2015,51390
35a3b75c-991d-4a9f-a64e-5ad6e9fc24f4,Paul Williams,65,1246947,Watersfurt,Oregon,9883e84f-5917-4e93-8703-d6645ebc886f,Home,3048811,9.52,Closed,306,11/10/2018,40260
1f72fe32-0392-4f47-a4c1-934331c4cc4e,Maria Warner,35,956663,Dianeshire,New Hampshire,50917314-892f-4fb5-8779-b891359a0740,Business,533121,6.2,Active,515,8/26/2020,54760
5ea3a604-9c1e-4ee5-b644-4c5e92e42e6f,Sean Delgado,31,1980220,South Brian,Wyoming,475d4b41-5752-4d61-8130-b9e1bb496bd9,Home,3969059,19.09,Active,592,12/10/2017,4470
5d31eefc-5e43-46a1-bb6b-d879667de2a6,Amanda Torres,52,923112,West Cathymouth,Missouri,fade8f19-07d4-4a80-84a5-226d9c37bef9,Home,220316,13.23,Active,838,11/6/2015,32643
0f5027e6-225f-43ff-ad3d-69ef4ca00cc1,Ashley Kane,61,792291,Horneview,Massachusetts,b51cd461-df4a-4f29-a323-bc5a9cc98163,Business,913996,16.82,Closed,783,8/15/2021,94347
6e73bec0-4791-433d-82ff-4590c1517108,Andrew Young,58,1437522,Jessicaview,Montana,9df3f464-bc71-4949-9982-32733fd0c1b3,Auto,1244725,14.88,Defaulted,342,9/14/2021,5201
f82530b3-d201-4b78-8844-36e5b94f128f,James Alexander,24,1053879,Jamesstad,New Mexico,a8d2dbb9-f598-48d3-a117-f85f8e9f89ab,Personal,2860361,12.71,Defaulted,606,6/28/2021,71887
b04529ee-98c3-4f3c-a68e-97b573bdaea2,Justin Morales,58,646701,West Williamtown,Montana,0612fa90-3063-49e3-adb5-897f4a630b66,Business,2607814,6.35,Active,392,4/8/2024,81863
58e5da4f-7c46-4cf9-bcee-ef39d7267062,Jordan Black,30,71012,New Brian,Nebraska,b5b26750-be64-4506-a610-2a8c9b42dcd2,Business,463113,14.64,Closed,568,4/9/2016,28340
0557e49c-4e52-4f45-a1c3-6ee73e38c024,William Reynolds,35,150193,Davidville,Tennessee,aaa46683-80ae-4c26-93cd-f6c494146c61,Home,4565363,7.33,Defaulted,514,7/25/2021,94716
84fbb16b-a251-4ffe-897d-e95a0d3dbdc8,Susan Wyatt,54,996809,East Andrewborough,Hawaii,233551ef-86ba-479e-a03e-37be15b259fc,Home,3102033,11.22,Defaulted,413,6/3/2024,14488
1e350d43-fd18-4b45-9cbf-a05e924c99c6,Michael Wilson,30,238168,West Angela,New Hampshire,0c0c108a-1eb4-487b-8071-51fccc7ba496,Personal,339041,14.44,Defaulted,484,3/18/2015,96910
c141fb04-789c-4c97-95c8-ff9d6f2ce363,Aaron Arroyo,53,168178,East Jenniferstad,South Dakota,b3deecb2-fa19-49c3-a6e3-956a5687d7ff,Home,3821655,16.73,Defaulted,424,3/6/2022,6413
8837f20b-6cd2-434a-b10a-6e546ddbc930,Scott Torres,48,78123,Taraview,Oklahoma,27083b00-e10b-4e9b-867d-4fda096ed736,Education,950281,15.28,Defaulted,404,9/16/2020,41200
97050421-6b9e-48de-9d72-9a0e42dca7e0,Jessica Baker,19,131825,Wendyport,Vermont,2e266da0-ef4e-47a0-a43b-b9869040a97b,Home,3306846,15.07,Active,536,5/5/2019,61179
f8440a49-a790-46ad-b813-7388e3dbc3ac,Melissa Wells,33,1601584,Hamiltonside,New Jersey,e6f89508-aac0-4823-9e8d-bdc8d1b7f667,Home,3923680,7.24,Active,457,12/27/2014,23355
1b129eeb-ad62-4fd5-80e1-0a5fe48d52ab,Christina Cox,26,1237309,Williamsmouth,Virginia,bfa10f48-ea18-4613-a1ff-10d2f74eedd5,Education,2703381,10.19,Active,773,7/24/2019,14831
70d10390-a237-4741-8fa1-3055a5daf193,Justin Jackson,26,790391,Smithfurt,New Jersey,79b50147-95b5-4e68-b18f-ef7cda399081,Personal,4389610,5.64,Defaulted,804,4/29/2020,90357
eb93ee20-6c33-442b-8c37-b6fa8fde762d,Jacqueline Harrington,55,1293546,Rodriguezchester,Mississippi,452b5a36-8661-4778-b76e-56ac0c5f7db8,Education,1698036,15.79,Defaulted,573,11/21/2019,77962
1fe83508-bbd7-46d9-9e60-c649795568dd,Brandon Nelson,28,244866,Englishhaven,Ohio,d518dc98-982b-4ae8-8956-4ed665383d9d,Business,2581617,19.29,Defaulted,416,5/14/2022,65310
1705eb15-90d7-47c0-b32a-127ff7953df8,Ana Harris,39,1044208,Nguyenland,Virginia,549f1204-7b22-425a-8454-4b76943d4e9f,Education,2452321,8.96,Active,835,8/30/2015,37396
c0c9d7b3-9a20-46b8-9087-24f5c7299e2f,Lindsay Owens,50,958624,New Sarah,Wisconsin,65723bbf-8c82-46e6-b779-e738d55825be,Auto,590735,6.32,Defaulted,359,12/26/2016,63356
864fc09e-c085-4796-b04a-a2761ed4babc,Trevor Wallace MD,53,1219438,Port Nancyton,Tennessee,2940ba37-e487-4e33-bd9c-b035a7688944,Business,3412665,12.13,Active,700,11/12/2021,51920
2772b9fe-26a0-4db1-8761-e3da9c1a49e3,Emily Arias,62,602943,Thomasburgh,Indiana,c5900c5e-e226-4234-b514-3b9159dbe829,Home,2853627,17.85,Defaulted,479,8/3/2021,39120
856aaad5-7f2f-4fef-8de4-6d2aea1e870f,Kimberly Maldonado,40,735003,Anthonyfurt,Pennsylvania,b5da311d-d212-43c7-8dc3-30dd86c34926,Business,109834,13.28,Active,531,7/11/2017,94621
7adeb47b-a455-44b3-81a9-e684da256308,Melanie Lewis,62,1686312,Erictown,North Carolina,e056b5d1-c545-4a8e-ac97-dd9810dd99da,Personal,3282094,5.7,Closed,775,12/2/2020,48786
e5f0c100-5b67-4b0a-bed4-505cc1f0b6a8,Lisa Griffin,62,198446,South Sheilachester,Rhode Island,b2addec8-033c-415b-b287-5deb871d11f2,Personal,1250726,19.61,Defaulted,544,10/29/2017,18925
15ec5340-536d-4eb6-b0fa-df543c53ea8a,Corey Spencer,51,718267,East Daniellefort,Michigan,0795e1b7-2bb1-45fd-85ea-52f10c543591,Education,1005078,17.43,Defaulted,512,8/25/2016,47006
19eac4a8-9899-49a8-8360-7b05fde321c4,Caitlin Campbell,26,1249719,Jackport,Oregon,19a63bc4-d2c1-4532-9155-edb984cace0c,Business,2934453,6.97,Active,758,3/23/2022,68627
f501a36c-99d5-40b8-a3c4-8d5019c387fa,Diane Bentley,41,1713371,North Amanda,Vermont,6ac83f0d-2f71-4541-892d-41d8bbeb4b82,Home,4217615,18.83,Defaulted,427,7/22/2016,11842
6a8b2ed7-6dad-4230-9b82-b707ca10dcce,Joseph Grant,25,316956,Lake Kristinhaven,Oklahoma,06818090-2f56-4380-a2b2-7293e4822225,Personal,1423344,11.76,Active,516,5/19/2017,76459
84181c7d-0a5a-4fd9-9729-d86aaf807ecc,Jill Brown,24,856002,Rangelmouth,New York,cc3516cc-4969-4332-81df-478d676df36b,Home,2318299,10.58,Active,319,6/5/2023,80363
09cb4871-dc62-4ccb-8ad7-a565ddc273be,Daniel Chambers,53,1381621,East Justinburgh,Kentucky,55fa3254-50d1-49de-b7c6-44c17fab168f,Auto,1192252,11.92,Closed,359,8/22/2024,25126
0d70cc28-8d58-45f4-8889-bf5524777ad4,Annette Gonzalez,35,1128762,East Jasmineberg,Pennsylvania,914965c7-1985-4457-a297-ce2a41378ac4,Personal,3625314,17.52,Closed,428,5/25/2018,74819
03b39874-ef8e-40fb-b637-a6d43913cf04,Zachary Henderson,20,1190642,Jamesview,South Carolina,e6611e56-c410-4b21-88b5-ab1bdd67dc3d,Education,943320,14.89,Defaulted,496,10/20/2016,71390
9c11b17a-bf00-4805-be02-d2825b0b7fcf,Benjamin Rios,45,410508,Jefffort,Alaska,e8337328-4148-4882-a2bd-8c9cb51f5fd7,Auto,3837152,5.89,Defaulted,791,11/20/2015,59074
00ca086b-a7bb-46c9-a914-2eaf3dd9579f,Katherine Myers,23,1774187,Evanchester,California,94359ead-1fc2-43f0-b909-7c5c453cf99f,Business,2620289,19.36,Active,803,10/7/2020,38817
2c7d820c-7487-4ff1-9c38-882f41c0fcd8,Shawn Sanders,61,1789107,East Jennifer,Arkansas,4ae57a75-0593-496a-808f-28606df7875f,Home,4044918,7.22,Active,546,5/31/2021,6557
52bd9b4e-cd10-4448-8fbc-b751eef3307f,Heidi Combs,61,56160,Kellyville,Montana,26a8819c-e0aa-48fc-b841-2860d3aa3c2f,Personal,2283355,16.18,Active,559,4/6/2019,5432
f960b774-4fbf-4a23-9f35-4c74040b44fa,Adam James,38,39156,Bradshawfort,Kentucky,939c0a96-052d-4f1d-ade5-4848262bf300,Auto,1615662,14.54,Active,646,7/28/2021,13006
baf3edb6-06f5-4fd5-99f4-0efd2ba8c2cd,David Cervantes,45,1144784,Lake Sharon,Wyoming,8052379f-b940-4efc-b967-47984cae1cc4,Auto,2762590,7.81,Defaulted,496,5/13/2016,30989
ab055233-a86e-414a-b204-a2e906d9c92a,Sue Nash,57,493196,New Jefferyborough,Wyoming,4e72e27c-a951-43f4-a07b-027425e73bc8,Personal,1549163,7.56,Closed,406,6/6/2017,59043
63c0ea71-9cac-4876-886f-341f4b898f2b,Virginia Wright,18,485536,East Laura,Massachusetts,9ecaf9f9-6c04-47d3-8379-221c5271965f,Business,787667,18.05,Defaulted,459,11/13/2018,38788
90696bee-3f62-4461-9bdf-0c40f4edc19c,Rodney Davenport,53,693289,New Lynn,New Hampshire,442eb013-76af-43af-9373-df342444dcda,Business,1377936,11.3,Defaulted,721,6/8/2016,65167
c7e4333d-08f6-4722-8d81-7bddf1fe2966,Amanda Cardenas,38,479822,Port Scottberg,Illinois,bba1e34c-bef5-41c3-ab7f-3a32ed97e6ee,Education,4023369,14.82,Defaulted,506,3/31/2020,53166
07298136-29e4-451d-bff6-12672d35c847,Jeremy Taylor,60,1299802,Lake Joshualand,Minnesota,4d188967-5fd7-4e5f-81b2-3aac1da54030,Business,4549435,12.56,Closed,612,9/9/2021,27887
16f1eafc-e6d0-423d-ae99-35dc02540e37,Stephen Burke,52,1524351,Alvarezview,Colorado,388e126c-bc13-4b9b-9668-7d20b13c16a1,Education,4876616,15.91,Defaulted,731,10/28/2022,23632
e2db86a5-bff9-4a7b-b336-84cc3423a7d3,Derrick Ruiz,30,1515997,New April,Minnesota,4af65255-37cd-4c87-831e-bdaee18f2559,Auto,3085233,12.19,Closed,534,8/30/2023,97479
93a89d82-5c04-4313-9b75-24bf7fa85363,Craig Anderson,66,1834630,Thomasbury,Florida,890818a0-4322-4e85-a779-1699dec3fe49,Personal,2656894,9.31,Active,626,10/19/2021,94602
0e8d743e-9469-43e3-b234-33fab8aa6776,James Heath,27,1530267,Elliottborough,Nevada,849af144-d141-4eb9-bc00-6a1cf60e37fa,Business,616608,10.45,Defaulted,778,10/4/2019,67513
5d64e566-1b0b-4ae1-b23a-461f0e9413e7,Shannon Clay,61,739701,Kimberlybury,Nebraska,b6d1639f-3965-494b-a2c4-5914c776a834,Education,4517749,17.89,Active,727,7/2/2023,87130
9384a433-f797-40aa-b924-bbc72fd9a625,Scott Alexander,64,901809,East Mitchell,Idaho,8ed15755-ce91-4c3c-ab11-ef9bc14252f5,Auto,2353275,12.02,Active,399,10/5/2019,40802
eb205eeb-d831-444b-b9d2-e2badf6ad296,Stuart Marshall,27,325007,Port Jacquelineville,Pennsylvania,37dd3af4-d192-4b11-9148-e15af8577a50,Business,4467714,8.2,Active,537,10/1/2022,35026
97ed4c24-ca03-4c57-ba45-42d9ddbcabbb,William Williams,63,757197,Rodriguezville,Nebraska,72f3c384-935b-465d-983a-0d6acfafdbf2,Home,2273712,19.02,Defaulted,406,12/2/2014,84217
f0a9c072-182d-4cc6-aa32-0974e2292ad1,Michael Best,30,85439,New Joseph,Oklahoma,8a3bc893-fd75-48a5-af83-1801d829266a,Auto,1361611,16.95,Active,663,11/12/2022,76706
0af19ee5-a5f6-499d-953a-001c5ee237b0,Trevor Carter,54,1731130,South Christina,Texas,00536c84-5398-4db4-9db6-8f154aa76a43,Business,2038052,5.83,Defaulted,792,2/9/2018,73933
aebf986d-c889-4dd8-9785-9a3c3cc69511,Jennifer Baldwin,55,1795323,West Noah,Minnesota,9d43271f-d212-4ca3-942e-0171e23a833e,Auto,2459753,19.98,Active,342,8/31/2017,31083
d346ec1e-16a0-4255-b710-51558b34f2d0,Mr. Luke Walters,41,665649,Lauraside,Indiana,7d1083ac-fd5b-4588-b3d4-da0cf9216ffa,Personal,687677,15.42,Defaulted,372,6/1/2015,2732
4692f869-d561-4ffa-ad65-b6605fe0e3c3,Jamie Dunn,19,232986,Allenmouth,Connecticut,0f9adaae-e73f-474a-8cdb-96a0091511b7,Personal,2594803,7.4,Defaulted,603,2/8/2021,3942
3c027803-ec5f-4331-8a6e-911edf1df010,Haley Jones,39,1265862,Rachelshire,Iowa,65fb7b67-275c-43d1-b9ae-ac4ae30cc867,Personal,333076,8.56,Defaulted,304,10/5/2020,60853
a57c4f5f-2321-4391-9409-d39d0ec8ce9c,Nicholas Doyle,34,1951184,East Brooke,Arizona,48a53c29-8b43-4dac-bd8b-66065d5e2b4c,Home,2413488,15.39,Active,648,5/28/2019,98084
68ff8dcc-75d7-41db-8b92-e7d610ea225d,Brenda Barrera,53,1561084,North Melissachester,Vermont,3eae0375-67a3-4320-a329-4ee823afc906,Personal,852560,16.7,Defaulted,699,8/25/2024,10429
6bd5c294-0224-4982-a97d-f48c3898bc3a,Charles Potter,31,49777,West Janet,Delaware,765651dd-ffeb-4f06-891b-f2040dae6ffb,Home,2169988,8.59,Active,732,5/3/2017,96277
2bcff501-56a3-4b68-a6fb-69883de707c7,Alyssa Martinez,27,1325003,North Dominique,Massachusetts,7cd1e942-3ac6-4d0a-8f87-e6d92339568d,Personal,4885620,8.85,Closed,406,11/16/2018,38268
fe1e57e0-c90b-4dae-9c8a-58b024e0cf24,Destiny Romero,52,1750119,Murphytown,Georgia,134563fb-0127-4ba5-b851-26710aab5dd1,Auto,2001489,9.61,Active,416,12/12/2019,58676
f0303293-90d0-46ce-8831-aed16eb50718,Jean Ponce,42,440661,West Stevenshire,New York,93095cf1-2ffb-4030-9cac-fc040ae4251b,Business,3238858,13.97,Active,682,9/20/2023,23517
5b7b7a62-7da5-44b0-9951-f0d235dce8a7,Austin Macias,20,218110,Amberhaven,Virginia,746c08ad-ea9c-4d12-8938-46272226e1ae,Business,4523156,7.58,Defaulted,381,4/5/2015,64727
3e8ff2e9-2d67-45fc-b9fe-91a92e5cb18d,Jason Lyons,64,1053981,North Jennifer,Iowa,63000bda-425d-4024-ac4b-b3b6fd8236d3,Personal,419625,6.56,Active,709,7/23/2018,96485
b181439b-82a2-4d65-87a7-165cb893c33a,Allison Solis,55,1417921,Coxport,Hawaii,8ca44dae-fc20-4f4b-9705-430549d1136e,Business,1253880,15.18,Closed,369,11/20/2016,29899
76e9d0c7-6d38-4f68-9b0d-b90202d85416,Alison Sanchez,34,434627,North Patrick,Rhode Island,d01de0ea-0467-4161-a639-9ec02d3c67da,Personal,3384066,16.69,Defaulted,686,4/4/2016,16068
c9b56782-a4cb-4910-949c-5baa4e1792c9,Carlos Roman,29,725937,South Seanville,Arizona,36173f97-acfb-417d-bd1b-c26805cbcc4c,Personal,322196,12.51,Active,823,8/25/2015,66701
cea8df22-4dce-4a7f-84ea-3014c5ec0446,Edwin Kelly,69,298011,West Monicastad,Alaska,394d5359-0be7-475a-88a7-f3eac88c7b04,Education,1904529,10.46,Active,596,5/13/2021,79408
b893b60e-10dd-43c7-9f2b-0a801eb81b29,Shelia Martin,41,1655365,Simmonschester,Idaho,247836ad-eac5-4a40-99b0-b989ce55fe89,Education,2360979,11.48,Defaulted,364,7/29/2015,87752
1367b320-f1ae-4446-a40f-1f31850cb1df,Devon Phillips,46,1213914,Owensstad,Florida,eebb7060-8b84-44de-9c70-abe5464cd109,Education,2706986,10.83,Defaulted,477,1/6/2018,96742
325360d5-d0bb-4889-bf05-c68eb470810c,Valerie Beck,60,1894430,Castroborough,Wisconsin,e8fc02e0-544c-409a-8c9e-d3271e65be23,Home,4979009,19.4,Active,307,5/18/2020,30269
de2d2b28-9254-4d14-8d89-d58a6b2a88f1,Debra Pierce,42,710568,Costafort,Utah,9e73b915-49b7-4efe-97f6-3753baaf4b1b,Education,207044,16.52,Active,458,9/29/2019,95800
fc846f6c-ef3f-43eb-99de-c04cb5e7ed16,Robert Martinez,53,1570330,Danielport,Arkansas,59ea590e-34f4-4fe6-a9a0-a21097dd419a,Personal,3451356,8.12,Defaulted,310,8/16/2018,13219
7e458375-76ce-4494-9025-08b9d8598f56,Jaime Wells,43,1714408,Stewartfort,Nebraska,985aa5a1-d951-4ce3-93eb-b637c5dc84f3,Auto,1045563,10.76,Defaulted,710,12/11/2017,85694
96207e89-d5fd-440f-abcf-97ce7d70a113,Theresa Robles,55,1493005,Lucaston,Minnesota,5c1365f3-a13b-4b6e-a87c-fa47a9034e32,Education,4177617,13.16,Closed,454,3/15/2023,60043
c54d919f-237c-4078-8238-7dd245323eba,Mr. Christopher Palmer MD,18,1731303,New Nancy,Virginia,98e19c50-306a-4436-9bfa-30c43a1b6d82,Education,3217758,14.19,Closed,505,7/24/2019,26989
e5fd3701-b455-48bf-a3fb-a28abb20bc47,Jordan Singleton,37,1848094,Jacksonbury,Wisconsin,f5742ec8-2054-4b9f-bf2c-b629cbd9803b,Auto,1616509,12.02,Closed,414,9/11/2016,66263
70938f7e-8f69-45b2-91dd-842ee861682c,Michelle Smith,45,579650,Michaelchester,Colorado,eb269772-c284-4b0b-b209-311abf59a035,Personal,2056456,17.15,Defaulted,678,4/18/2019,43406
bc3350e9-16f0-4028-826a-15d0315c6bb8,Roger Cooper,33,270449,Rebeccafurt,West Virginia,0a433547-66d1-4884-b84b-649a9f92b409,Home,2128101,16.51,Defaulted,649,8/6/2020,94594
2ae3378a-f5e1-445e-84f4-f128459cb229,Michael Mendoza Jr.,64,333732,Geraldview,Alaska,03c7dfad-5497-487b-8f16-1bc186fb0cbc,Education,3285559,12.58,Defaulted,397,4/23/2021,90668
e7996984-f6de-47ac-9ff3-98fdd3b2702d,Barbara Espinoza,34,1237933,North Tristan,Ohio,9322075a-bc71-4ca7-b482-033a42e0d3d8,Auto,2125598,17.82,Active,318,10/14/2015,17830
3fe88d57-81fd-4a1d-9e86-553bfc4a3744,Shaun Moore,57,1719547,Johnshire,West Virginia,60d57cfc-80c9-46a9-9671-4821eb3a25e0,Personal,2427351,16.27,Defaulted,612,9/12/2022,29050
92a7365e-410f-4e69-ab6c-b04eb5c4114a,Alex Hammond,45,800445,Garrettchester,Vermont,e0ef9efa-3152-4614-8dc2-8ebfed21fe53,Business,4736740,16.68,Active,827,12/28/2017,33864
c9c0dbb8-6afe-4327-ae66-dd5e7a6c15fd,Sara Warren,29,225827,Port Eric,Georgia,d22bc3be-60bb-4c70-b995-9507e120745a,Home,4987172,19.35,Defaulted,744,5/10/2022,44677
fa879de9-50a3-46dc-8560-5dd62548f596,John Mcdaniel,44,222918,Jeffreyton,South Dakota,d8ca40c5-7213-448d-abd4-295ae1f8f42b,Auto,3090149,9,Defaulted,530,4/17/2019,20641
28cd2e60-e2d7-4284-b7bf-848686c7c7d0,Stephanie Foley,59,1367027,Port Devinbury,South Dakota,38bbb51a-24a9-4a15-b185-04a255aab520,Auto,4843453,9.01,Active,658,10/20/2016,96911
2871f937-aba4-4870-b629-6ac01267fd2d,Diane Hanson,64,1032671,West Douglasside,Alaska,bf535982-eda5-4bed-87a8-59061d108dc2,Auto,4103344,18.33,Defaulted,682,12/13/2021,14555
2121bcac-c288-48b7-bee2-caf4db2a55aa,Frank Stevens,47,362424,Mccoyfurt,Nevada,4c820dff-c853-4a6a-aae5-4f5df7b1ed33,Education,4623274,16.58,Defaulted,811,12/3/2016,87646
93aa2547-079e-40ee-b2e7-d9d685f5eb2e,David Hart,58,1481659,Lindsayport,Maine,0769b073-fd04-4f69-a49b-5b7944a4b5b2,Business,1446629,18.9,Defaulted,343,7/23/2021,24235
f8e45693-e9db-434e-b794-d43b011a4c45,James Gill,51,862955,Petershire,Wisconsin,665cef86-2fad-47a8-9775-483038c710bd,Home,306072,5.95,Closed,664,2/8/2016,29959
c90fbd86-0618-4575-8643-18cd6a26bae1,Gina Wells,54,943882,Lake Natalieside,Kentucky,cdc7edd1-27b0-4e35-8059-5d6278462beb,Personal,4320801,14.42,Defaulted,410,6/20/2021,41957
b3bb471a-3c93-4e41-853a-27b5f9c1a1ac,Levi Yang,23,760045,West David,Colorado,7abad8b5-702a-45b7-87be-6848b7d43fc3,Personal,225748,7.17,Active,522,1/13/2015,62601
e2a56ccc-e72f-4b63-9321-c08fbf5865c1,Brandon Dyer MD,24,1176245,South Jasmine,Hawaii,7db15d7d-8614-4d98-bb56-ddb6585a31f6,Business,3428458,12.56,Active,685,8/16/2019,65414
